IKResults,,,,,,,,,,,,,,,,,,,,,,,,,
version=1,,,,,,,,,,,,,,,,,,,,,,,,,
nRows=577,,,,,,,,,,,,,,,,,,,,,,,,,
nColumns=26,,,,,,,,,,,,,,,,,,,,,,,,,
inDegrees=yes,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Units are S.I. units (second, meters, Newtons, ...)",,,,,,,,,,,,,,,,,,,,,,,,,
"If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
endheader,,,,,,,,,,,,,,,,,,,,,,,,,
time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_ext,lumbar_bend,lumbar_rota
16.704,-3.55356386,1.88289119,93.96349301,0.3406932,0.96545563,-0.28865648,5.72079644,0.91883886,-3.67627949,13.08228663,0.22832898,-8.36445124,-0.94818741,-7.49999868,15.42856935,-1.34824917,-2.12776013,49.52359828,0.86434985,-9.81988933,10.68082875,-7.49999868,-14.79037851,-3.98367079,-1.43569966
16.708,-3.57719578,1.90388284,93.71894103,0.34099181,0.96577198,-0.29320492,5.39226239,0.94185668,-3.48839681,13.04840879,0.2277377,-8.30781865,-1.02018036,-7.49999862,15.75345356,-1.34747833,-2.40174137,48.71908623,0.85030846,-9.56536515,10.65273359,-7.49999862,-14.79117289,-4.06213941,-1.1780047
16.712,-3.71922227,2.03609714,93.49313374,0.34122612,0.96624067,-0.29780302,4.96011019,0.79732954,-3.48600654,13.11472508,0.22889513,-7.81287895,-0.38137574,-7.49999862,15.89279507,-1.20206178,-2.68989369,47.77689293,0.83386409,-9.47840093,10.43346729,-7.49999862,-14.92439368,-4.25930764,-0.99675612
16.716,-3.76880479,2.0081518,93.25345163,0.34145207,0.96645436,-0.30223964,4.70468771,0.78158412,-3.25490931,13.10117418,0.22865863,-7.76612573,-0.52962314,-7.49999855,16.26800071,-1.16807921,-2.99035903,46.9450955,0.81934648,-9.30362681,10.34432856,-7.49999855,-14.91361883,-4.3444901,-0.76218516
16.72,-3.86468481,2.15375784,92.99714041,0.34177799,0.96682801,-0.30680469,4.27827019,0.70522149,-3.11771324,13.18054894,0.23004398,-7.40753,-0.19592875,-7.4999985,16.39090544,-1.09534655,-3.30321596,46.01234288,0.80306688,-9.21654654,10.04664035,-7.4999985,-15.03605232,-4.52790232,-0.51368884
16.724,-3.90539259,2.23604182,92.83757276,0.34188549,0.96708406,-0.31129978,3.90205119,0.6638393,-3.13775141,13.21625742,0.23066721,-7.07143756,0.19130067,-7.49999847,16.63332205,-1.04067509,-3.49344431,45.14360158,0.78790448,-9.15326359,9.81032779,-7.49999847,-15.11392561,-4.59054267,-0.37306581
16.728,-3.963268,2.27742199,92.61848279,0.34209623,0.96727081,-0.3158345,3.57125061,0.61961153,-3.01088864,13.23973372,0.23107695,-6.86707644,0.33266664,-7.49999845,16.89437789,-1.00330155,-3.80370109,44.25405982,0.77237905,-9.03962009,9.54401082,-7.49999845,-15.1391608,-4.70610186,-0.1745249
16.732,-4.0052843,2.34587389,92.39334965,0.34226519,0.96745428,-0.32027355,3.24224399,0.58887374,-2.85929322,13.31719351,0.23242887,-6.63313123,0.48848868,-7.4999984,17.12110877,-0.96534338,-4.07302121,43.34124323,0.7564474,-8.98497016,9.21845385,-7.4999984,-15.21058351,-4.78434175,0.01475005
16.736,-4.03578793,2.3173227,92.06167632,0.34259543,0.96751777,-0.32469671,3.04265683,0.59879236,-2.45737009,13.41213249,0.23408587,-6.50016393,0.32211069,-7.49999831,17.43305043,-0.97943951,-4.46921924,42.41261428,0.74023976,-8.93545433,8.89484966,-7.49999831,-15.16232084,-4.88603761,0.35485995
16.74,-4.05211215,2.38860848,91.98607579,0.34255444,0.96763618,-0.32915514,2.67760856,0.56312922,-2.57319303,13.45497278,0.23483358,-6.18402949,0.7879981,-7.49999827,17.6880253,-0.91718136,-4.55217695,41.54295602,0.72506136,-8.87800705,8.60075675,-7.49999827,-15.2407587,-4.9071956,0.40072662
16.744,-4.06536234,2.39975733,91.77109949,0.34273692,0.96766147,-0.3335736,2.4031816,0.57280273,-2.35640367,13.50921027,0.2357802,-6.00354346,0.75430526,-7.4999982,17.98025919,-0.92250573,-4.8345724,40.64905536,0.70945985,-8.85223658,8.28211454,-7.4999982,-15.24490994,-4.96568816,0.62122193
16.748,-4.06951497,2.42068557,91.58384074,0.3428473,0.96766297,-0.33797891,2.12161253,0.57794381,-2.21184529,13.57597589,0.23694548,-5.78088192,0.86558809,-7.49999823,18.26380066,-0.92667588,-5.0921457,39.75735449,0.69389674,-8.83562588,7.98843328,-7.49999823,-15.26675727,-5.00173228,0.79409218
16.752,-4.06879095,2.43593658,91.40641055,0.34297036,0.96763688,-0.34237708,1.84832644,0.59301502,-2.0502342,13.64822615,0.23820648,-5.59476544,0.91651623,-7.49999827,18.54955512,-0.93131528,-5.31958058,38.85746065,0.67819063,-8.83547723,7.67457816,-7.49999827,-15.2875114,-5.0286497,0.94627373
16.756,-4.05879475,2.45695006,91.22146489,0.34305891,0.96756532,-0.34676865,1.57772614,0.60995562,-1.91684862,13.7335312,0.23969534,-5.39911731,1.01239811,-7.49999828,18.82725387,-0.94778645,-5.57015912,37.95989497,0.66252515,-8.86896691,7.35305314,-7.49999828,-15.309455,-5.04525065,1.13542347
16.76,-4.05128828,2.43278469,90.99243662,0.34322754,0.9674439,-0.35112153,1.3802392,0.63222322,-1.66567201,13.8533016,0.24178573,-5.20845303,1.02625083,-7.49999828,19.13820602,-0.98106946,-5.87628161,37.04352647,0.6465315,-8.92350382,7.05279724,-7.49999828,-15.2825742,-5.08587659,1.3686515
16.764,-4.03394118,2.46448616,90.86476103,0.34324565,0.96734772,-0.35552051,1.08042253,0.64158946,-1.62266436,13.91662114,0.24289086,-5.04498995,1.26767656,-7.49999829,19.39715966,-0.98212767,-6.05334853,36.13529803,0.63067993,-8.97617236,6.74363531,-7.49999829,-15.32169726,-5.08208575,1.46304019
16.768,-4.03266989,2.4540182,90.66451871,0.34338558,0.96716501,-0.35989801,0.86386802,0.64583604,-1.48960053,14.03933068,0.24503255,-4.76880113,1.3873894,-7.49999829,19.67859893,-1.00430831,-6.34210986,35.20237017,0.61439726,-9.06642459,6.49264231,-7.49999829,-15.29648985,-5.11991717,1.68322458
16.772,-4.00469064,2.46472055,90.48329533,0.34344706,0.96700318,-0.3642956,0.59975186,0.67648343,-1.30374911,14.12303021,0.24649338,-4.55527065,1.51616689,-7.49999831,19.92516234,-1.02763838,-6.55729826,34.24408858,0.5976721,-9.19227237,6.1824459,-7.49999831,-15.32030413,-5.11487645,1.85701373
16.776,-3.99891215,2.48029757,90.28968911,0.34353228,0.96683217,-0.36868752,0.34190902,0.6756577,-1.16185214,14.22003519,0.24818643,-4.28563284,1.66233087,-7.49999826,20.15344862,-1.03887487,-6.81669372,33.27494316,0.58075732,-9.3476021,5.89730524,-7.49999826,-15.33813101,-5.14342642,2.05468642
16.78,-3.96103814,2.50592202,90.12667206,0.3435469,0.96664209,-0.37308298,0.04948885,0.70379804,-1.05859326,14.27822558,0.24920205,-4.00019651,1.79221721,-7.49999824,20.38500675,-1.07238307,-7.03554496,32.336455,0.56437761,-9.47757025,5.64402069,-7.49999824,-15.36963553,-5.11955081,2.21707503
16.784,-3.94827979,2.49488222,89.96998015,0.34359167,0.96642205,-0.37746358,-0.19142731,0.71276387,-0.91834453,14.34602388,0.25038535,-3.76485386,1.8008083,-7.49999819,20.64198894,-1.07917518,-7.26288643,31.36541696,0.5474298,-9.74176486,5.34195942,-7.49999819,-15.36410711,-5.14044332,2.36690422
16.788,-3.9187178,2.50867517,89.809538,0.34360908,0.96620674,-0.38183146,-0.46620676,0.73297431,-0.7782159,14.40592223,0.25143077,-3.50127573,1.84221915,-7.49999817,20.86900695,-1.10425275,-7.48411592,30.40211614,0.53061703,-9.96983369,5.10382431,-7.49999817,-15.38888425,-5.13714498,2.53190391
16.792,-3.88918951,2.52515387,89.60770458,0.34366169,0.96597405,-0.38618397,-0.74059626,0.75965499,-0.54198753,14.46343509,0.25243456,-3.28830099,1.74880287,-7.49999809,21.08192061,-1.14253153,-7.7488306,29.42504803,0.51356397,-10.26294418,4.81477602,-7.49999809,-15.41869535,-5.1408227,2.74536228
16.796,-3.8708835,2.52982492,89.52237273,0.34358141,0.96571208,-0.3906103,-1.01038394,0.74563064,-0.5967624,14.54049771,0.25377956,-2.92670966,2.10278304,-7.49999804,21.31587808,-1.12266468,-7.88470585,28.46627209,0.49683017,-10.53989223,4.61651809,-7.49999804,-15.42854971,-5.13270826,2.83600241
16.8,-3.8330172,2.55662396,89.30313535,0.34366921,0.96548531,-0.39492958,-1.29016038,0.78638895,-0.29198079,14.59966422,0.25481221,-2.78841655,1.89533444,-7.49999791,21.5043786,-1.17665129,-8.15139812,27.48926929,0.47977826,-10.87054525,4.40551914,-7.49999791,-15.47908218,-5.13723563,3.0524059
16.804,-3.80209307,2.59243458,89.20365583,0.3435931,0.96520383,-0.39936841,-1.59913294,0.77979093,-0.33236755,14.67702767,0.25616246,-2.43428103,2.28268258,-7.49999796,21.69361833,-1.18458381,-8.31214507,26.53459145,0.46311599,-11.17171368,4.33180688,-7.49999796,-15.5263809,-5.12291092,3.15751718
16.808,-3.76668568,2.64534243,89.01780783,0.3436157,0.9649456,-0.40377296,-1.91265192,0.79220438,-0.1695096,14.75676024,0.25755405,-2.18739736,2.4077895,-7.49999804,21.84336159,-1.22482887,-8.54815827,25.57565012,0.4463793,-11.45285234,4.23114756,-7.49999804,-15.59346961,-5.12137723,3.35007048
16.812,-3.72771124,2.67990624,88.86626826,0.34358756,0.96464292,-0.4081986,-2.21703801,0.80335173,-0.07730114,14.81692056,0.25860405,-1.96874911,2.52627042,-7.49999806,22.01564891,-1.25060491,-8.73655067,24.6242113,0.42977356,-11.75970457,4.0859605,-7.49999806,-15.63788058,-5.1123813,3.52351523
16.816,-3.6778658,2.72807149,88.6911525,0.34358707,0.9643505,-0.41262719,-2.53483947,0.82715843,0.08961845,14.87809043,0.25967166,-1.78357964,2.58520225,-7.49999807,22.16866097,-1.2971064,-8.92586285,23.6888996,0.41344929,-12.02468885,4.0122565,-7.49999807,-15.70102971,-5.09830424,3.70772726
16.82,-3.65274111,2.78480264,88.52800775,0.34354222,0.96403578,-0.41710073,-2.85312082,0.80785925,0.15607495,14.96850075,0.26124962,-1.50944752,2.84921561,-7.49999819,22.29897601,-1.31018093,-9.13079667,22.75049019,0.39707096,-12.28792362,3.94792648,-7.49999819,-15.76989399,-5.10727482,3.87922386
16.824,-3.5885039,2.82984276,88.36652637,0.34347626,0.96369265,-0.42154641,-3.16887184,0.84061733,0.30019072,15.02975692,0.26231874,-1.34565622,2.89068708,-7.49999827,22.45155389,-1.35978676,-9.2858123,21.84922879,0.38134098,-12.48406956,3.90357893,-7.49999827,-15.83057811,-5.06933228,4.04513077
16.828,-3.54907489,2.89739879,88.1955005,0.34338029,0.96335303,-0.42601314,-3.49013374,0.82441397,0.3832744,15.13781214,0.26420466,-1.08347191,3.16637667,-7.49999829,22.55628849,-1.38249535,-9.47128463,20.9212711,0.36514506,-12.68219075,3.85989062,-7.49999829,-15.91401303,-5.05768253,4.23884097
16.832,-3.51644843,2.9778254,87.99482276,0.34336996,0.96299407,-0.43050343,-3.82657197,0.80357868,0.51123738,15.23857436,0.2659633,-0.8074234,3.42387019,-7.49999831,22.65233388,-1.42886457,-9.73275374,20.050242,0.34994274,-12.78171706,4.00679744,-7.49999831,-16.00552978,-5.07038796,4.44277606
16.836,-3.43262008,3.05059052,87.78193679,0.34329497,0.96263183,-0.43493138,-4.16208847,0.85196887,0.79698526,15.31362135,0.26727311,-0.64692983,3.32044701,-7.49999836,22.75862923,-1.51246201,-9.92189277,19.20382759,0.33517002,-12.81987301,4.03255153,-7.49999836,-16.10256157,-5.01817136,4.69509953
16.84,-3.40596942,3.09940866,87.71143932,0.3429946,0.96219896,-0.43948211,-4.4791254,0.7992855,0.65192857,15.40678427,0.26889911,-0.37102411,3.79917281,-7.49999845,22.8867634,-1.46293765,-9.96939924,18.3159395,0.31967345,-13.00282076,3.95108886,-7.49999845,-16.15845648,-4.99141015,4.75942734
16.844,-3.31339519,3.17499122,87.54276797,0.34287847,0.96177815,-0.44394816,-4.82361608,0.8460388,0.81826469,15.47730025,0.27012985,-0.21957458,3.86387729,-7.49999854,22.99935157,-1.55579668,-10.14640104,17.52794054,0.30592027,-12.95228,4.18837495,-7.49999854,-16.26317644,-4.91620712,4.93751957
16.848,-3.25672915,3.24658362,87.41241719,0.34267684,0.96134672,-0.44846229,-5.15989226,0.83888124,0.87431245,15.56964276,0.27174153,-0.00028868,4.09182293,-7.49999858,23.09627849,-1.57043649,-10.24303737,16.69535321,0.29138888,-13.01870176,4.19798878,-7.49999858,-16.35319649,-4.88170457,5.09644801
16.852,-3.20703572,3.35180601,87.22500143,0.34256147,0.96092523,-0.45301362,-5.52775027,0.81812454,0.98136788,15.67210258,0.27352979,0.2440467,4.34370845,-7.49999864,23.1355836,-1.61609968,-10.48946945,15.87021012,0.27698742,-13.02023339,4.36071717,-7.49999864,-16.48379976,-4.86514234,5.28829751
16.856,-3.13755856,3.36816302,87.12025301,0.34229702,0.96038685,-0.45749548,-5.80095893,0.83133127,1.04746755,15.76709234,0.27518767,0.44984351,4.51099386,-7.49999872,23.31475487,-1.63004048,-10.51639966,15.10592651,0.26364815,-13.17871184,4.20015326,-7.49999872,-16.51952211,-4.79823285,5.39172585
16.86,-3.0688911,3.41768661,86.94555094,0.34216627,0.95986434,-0.46206355,-6.10255743,0.83625222,1.16928826,15.87821103,0.27712706,0.60858054,4.6443496,-7.49999878,23.42209769,-1.69236123,-10.69423919,14.33525126,0.25019733,-13.1579834,4.37729381,-7.49999878,-16.57539442,-4.76100025,5.59397208
16.864,-2.99327682,3.4634969,86.7861802,0.34202249,0.95932611,-0.46661352,-6.40594933,0.85514026,1.29888284,15.97732358,0.2788569,0.76249893,4.72482026,-7.49999884,23.54321166,-1.75687206,-10.86128621,13.59581628,0.23729176,-13.2018471,4.48544336,-7.49999884,-16.63700168,-4.71258751,5.77141679
16.868,-2.93473202,3.54206441,86.60669055,0.34188789,0.95881154,-0.47116857,-6.72906244,0.83817692,1.40120259,16.10415433,0.28107052,0.97738797,5.03298809,-7.49999891,23.62259739,-1.8089052,-11.07518216,12.87047432,0.22463215,-13.23614211,4.58886389,-7.49999891,-16.73818335,-4.68856213,5.9106786
16.872,-2.80941958,3.55389148,86.28243571,0.34201137,0.95823131,-0.47560289,-6.96384529,0.94682112,2.00173791,16.24168946,0.28347096,1.02157682,4.43115446,-7.49999894,23.76839067,-2.01965538,-11.43958108,12.18380672,0.21264754,-13.26626152,4.88343938,-7.49999894,-16.78268557,-4.64209843,6.30994379
16.876,-2.78402111,3.61331785,86.26857158,0.34161867,0.95764471,-0.4803219,-7.31300461,0.86052195,1.7034115,16.31208054,0.28469951,1.28585265,5.24221304,-7.49999898,23.88908373,-1.95267114,-11.45306796,11.51768809,0.20102158,-13.35021695,4.79160667,-7.49999898,-16.84545058,-4.6163708,6.28634328
16.88,-2.68576283,3.64699708,86.10610394,0.34149165,0.9570307,-0.4849169,-7.61670284,0.904726,1.87234201,16.39571536,0.28615922,1.4436407,5.24387731,-7.49999902,24.04675833,-2.05781586,-11.69461615,10.92375116,0.19065542,-13.37939577,4.94024728,-7.49999902,-16.89808144,-4.55785396,6.45044407
16.884,-2.6198813,3.69488418,85.92570636,0.34134468,0.95644519,-0.48948996,-7.90490266,0.89123114,1.99415321,16.5245465,0.28840774,1.57814763,5.46727656,-7.49999908,24.15655415,-2.11483872,-11.85584636,10.27809756,0.17938664,-13.50164759,4.90629319,-7.49999908,-16.96676918,-4.53099286,6.66554165
16.888,-2.56562053,3.72145398,85.72357728,0.34126087,0.95581032,-0.49412682,-8.18103751,0.86883238,2.16775197,16.64354006,0.29048457,1.74726056,5.63049027,-7.49999914,24.29841432,-2.19430728,-12.17204035,9.70020184,0.16930046,-13.56141329,5.0991157,-7.49999914,-17.00785966,-4.53309725,6.84155892
16.892,-2.46835465,3.71767622,85.62599118,0.34097995,0.95514019,-0.49872868,-8.44252999,0.90788775,2.23265374,16.73408084,0.29206481,1.8504185,5.67801181,-7.49999919,24.49465284,-2.2445418,-12.20180467,9.136588,0.15946354,-13.76095117,4.8315672,-7.49999919,-17.02769744,-4.45103561,6.94256156
16.896,-2.36433914,3.77323234,85.41593809,0.34088298,0.95451581,-0.50331072,-8.74587663,0.93904678,2.44713746,16.85993121,0.29426131,1.96135633,5.7584875,-7.49999923,24.62240419,-2.3747386,-12.4795755,8.65269412,0.151018,-13.77967448,4.93688498,-7.49999923,-17.11690099,-4.39907878,7.14261665
16.9,-2.31750012,3.78013399,85.29205207,0.34068886,0.95382484,-0.50803732,-9.02257989,0.90822948,2.48254414,16.94870225,0.29581066,2.12797683,5.99304885,-7.49999928,24.79722093,-2.4045867,-12.65578308,8.15846142,0.14239201,-13.88110724,4.90148695,-7.49999928,-17.13229717,-4.3827909,7.24708138
16.904,-2.24346549,3.78174628,85.11629274,0.34053257,0.95311735,-0.51271723,-9.28274787,0.90855756,2.63393166,17.04996247,0.29757798,2.22992028,6.05645673,-7.49999933,24.97956472,-2.49034326,-12.89894,7.71460602,0.13464528,-13.92802065,4.93849064,-7.49999933,-17.15045054,-4.35649939,7.41978928
16.908,-2.16198323,3.79986554,84.88816171,0.34046625,0.95242125,-0.51737456,-9.54560463,0.91279518,2.86081381,17.17723277,0.29979927,2.36188047,6.1409299,-7.4999994,25.13674866,-2.61102218,-13.20343485,7.303624,0.12747229,-13.95809302,4.97851572,-7.4999994,-17.19346428,-4.33695375,7.64601255
16.912,-2.09131746,3.84341344,84.74458378,0.34028588,0.95174712,-0.52207879,-9.86590691,0.90573679,2.96037277,17.25808597,0.30121042,2.4557461,6.22138448,-7.49999943,25.26708556,-2.66988785,-13.35530699,6.89724493,0.12037963,-14.00918707,4.84329514,-7.49999943,-17.27048762,-4.31897301,7.77817298
16.916,-2.04404833,3.81656147,84.62170004,0.34006874,0.95096871,-0.52688702,-10.11363145,0.87059187,2.96476815,17.34589174,0.30274292,2.58702639,6.4185485,-7.49999946,25.48426989,-2.71077098,-13.53698966,6.54569167,0.11424387,-14.0718967,4.75714761,-7.49999946,-17.24229085,-4.30552826,7.85883467
16.92,-1.99379826,3.83764904,84.40735639,0.33997822,0.95025384,-0.53167071,-10.39788169,0.82506663,3.10074409,17.44813055,0.30452733,2.71613072,6.56460325,-7.49999952,25.62791269,-2.80034477,-13.86776181,6.22426848,0.10863398,-14.02937583,4.84534373,-7.49999952,-17.27455071,-4.32616308,8.05806413
16.924,-1.91885631,3.84803955,84.28621864,0.33976199,0.94951771,-0.53644808,-10.69678863,0.82212682,3.14526475,17.51282373,0.30565644,2.78854932,6.66659803,-7.49999954,25.79218313,-2.86250117,-13.97401682,5.91190396,0.10318219,-14.04486318,4.68478948,-7.49999954,-17.31068538,-4.29268147,8.14583392
16.928,-1.87618704,3.85748164,84.11005311,0.33959688,0.94877615,-0.54129107,-10.98268769,0.76345104,3.19759295,17.59475145,0.30708634,2.89408101,6.86656615,-7.49999956,25.93541846,-2.91571675,-14.19834367,5.61304863,0.09796618,-14.03591283,4.57030722,-7.49999956,-17.33066895,-4.31024735,8.2698172
16.932,-1.84099933,3.87108434,83.89239554,0.33949487,0.94804552,-0.5461804,-11.27482169,0.69172396,3.31450986,17.6699698,0.30839915,2.98989177,7.01330114,-7.49999961,26.06406338,-2.99473458,-14.53019617,5.35850971,0.09352364,-13.94135996,4.65733468,-7.49999961,-17.35109898,-4.35067113,8.44602734
16.936,-1.76000259,3.89125623,83.70084761,0.33928139,0.94734562,-0.55100307,-11.57984022,0.66724229,3.39713,17.72634196,0.30938303,2.99717058,7.08666587,-7.49999963,26.18899613,-3.08965077,-14.70338937,5.12804237,0.08950122,-13.94818584,4.456759,-7.49999963,-17.40657371,-4.32605218,8.61414108
16.94,-1.76819421,3.89021393,83.53355251,0.33909504,0.9465712,-0.55599788,-11.85653621,0.53248199,3.36869619,17.81947605,0.31100853,3.16213278,7.4889272,-7.49999965,26.30480604,-3.09129067,-14.92971044,4.86371875,0.08488791,-13.80037787,4.46295489,-7.49999965,-17.39372631,-4.40130659,8.70383849
16.944,-1.72067245,3.89590646,83.37484019,0.33885286,0.94583,-0.56095614,-12.1568235,0.46638006,3.36080524,17.87090812,0.31190619,3.20493522,7.67964465,-7.49999966,26.4198996,-3.14051318,-15.07896301,4.65227374,0.08119749,-13.69781578,4.35212059,-7.49999966,-17.41096295,-4.40702246,8.80102471
16.948,-1.70973901,3.9061123,83.15809085,0.33868923,0.94510533,-0.5659575,-12.44556121,0.34090549,3.3963031,17.9474648,0.31324235,3.28635693,7.95130229,-7.49999967,26.49772488,-3.17833762,-15.29682656,4.43337523,0.07737699,-13.57816285,4.25753511,-7.49999967,-17.42159263,-4.47853121,8.96291249
16.952,-1.6584747,3.89899616,83.00243023,0.33842669,0.94436886,-0.57097072,-12.73580247,0.27323404,3.37457125,17.99113857,0.3140046,3.27582895,8.12581228,-7.49999968,26.59806596,-3.22543049,-15.38017315,4.24098002,0.07401906,-13.45592242,4.11993914,-7.49999968,-17.42167632,-4.47857224,9.04206427
16.956,-1.6425025,3.89536014,82.79395745,0.33822243,0.94363131,-0.57604611,-13.01845066,0.14452809,3.37562226,18.05241015,0.315074,3.32389036,8.42727453,-7.49999968,26.67044289,-3.26319252,-15.56031033,4.05582807,0.07078755,-13.33454099,4.02460551,-7.49999968,-17.41411234,-4.53431278,9.1785571
16.96,-1.64245747,3.85370461,82.56291341,0.33804017,0.94287077,-0.58118065,-13.24918908,-0.00538472,3.38546499,18.1348732,0.31651325,3.36776848,8.73164739,-7.4999997,26.76320179,-3.295775,-15.7572144,3.87559768,0.06764194,-13.22651232,3.89934253,-7.4999997,-17.35588405,-4.60900603,9.31112364
16.964,-1.59973685,3.86641411,82.37075395,0.33781069,0.94216411,-0.58629092,-13.54906635,-0.10667875,3.3697514,18.19245357,0.31751821,3.36169332,8.97651075,-7.4999997,26.78822421,-3.34369074,-15.80776875,3.71524895,0.06484333,-13.04790263,3.76137887,-7.4999997,-17.36637834,-4.6416903,9.42554749
16.968,-1.55094885,3.86659334,82.18899521,0.33755619,0.94145839,-0.59145475,-13.85754844,-0.19985718,3.34732592,18.21557083,0.31792169,3.29267033,9.17170591,-7.49999971,26.81759067,-3.39569004,-15.87353565,3.56897188,0.06229031,-12.94030573,3.60816087,-7.49999971,-17.36331683,-4.64707607,9.575958
16.972,-1.52503003,3.85752657,81.92469692,0.33737716,0.9407457,-0.59664069,-14.11769566,-0.34439917,3.38977808,18.2993266,0.3193835,3.30553161,9.43732774,-7.49999972,26.82458072,-3.4640594,-16.02174625,3.42877771,0.05984346,-12.783664,3.51235581,-7.49999972,-17.34822491,-4.69516464,9.82498988
16.976,-1.49374955,3.84958779,81.7238212,0.3371471,0.94005317,-0.60189904,-14.40555369,-0.46659313,3.36920927,18.33921645,0.32007971,3.21037414,9.72646948,-7.49999972,26.83028673,-3.50794929,-16.11074128,3.32129687,0.05796757,-12.58934789,3.51493258,-7.49999972,-17.31396614,-4.73775068,9.87928858
16.98,-1.47036996,3.83492192,81.50997411,0.3369072,0.93935934,-0.60722074,-14.68253286,-0.60587541,3.36501281,18.39052218,0.32097516,3.11754019,9.96678148,-7.49999974,26.80856077,-3.54006845,-16.15683574,3.18901097,0.05565874,-12.44215134,3.41626639,-7.49999974,-17.27507128,-4.78498216,10.00807435
16.984,-1.4315852,3.83241989,81.27035857,0.33665659,0.93868437,-0.61252611,-14.96104452,-0.74294539,3.38609149,18.4530914,0.3220672,3.04655617,10.20713554,-7.49999975,26.76580846,-3.59396374,-16.19965662,3.09602145,0.05403577,-12.28853116,3.26402936,-7.49999975,-17.24769271,-4.82327962,10.20530762
16.988,-1.41840809,3.80042729,81.05724817,0.33639224,0.93798163,-0.61796603,-15.21457171,-0.90088769,3.34977429,18.5145943,0.32314063,2.9203096,10.48944767,-7.49999976,26.73033626,-3.61478313,-16.21454779,3.0033265,0.05241794,-12.12442904,3.18597969,-7.49999976,-17.17014943,-4.87298045,10.32596234
16.992,-1.39124116,3.7837695,80.83485957,0.33613316,0.93730414,-0.62341349,-15.48065604,-1.0481301,3.34582097,18.57986491,0.32427982,2.77542999,10.71427684,-7.49999976,26.66214111,-3.64791718,-16.19991481,2.93074596,0.05115117,-11.92475861,3.09405641,-7.49999976,-17.11401386,-4.91390284,10.46583719
16.996,-1.36311558,3.76892041,80.60857702,0.33585967,0.93663965,-0.62892377,-15.75342965,-1.20073595,3.32361756,18.63257145,0.32519972,2.60057007,10.96618783,-7.49999977,26.57527085,-3.68183934,-16.1851368,2.88842418,0.05041251,-11.69725612,3.04062161,-7.49999977,-17.05181222,-4.95415098,10.62084071
17,-1.32441594,3.74101175,80.37187763,0.33558582,0.93597382,-0.63448077,-16.00691491,-1.33524379,3.36628899,18.70340741,0.32643604,2.39173657,11.07327897,-7.49999977,26.47983759,-3.72714461,-16.11991141,2.86384811,0.04998358,-11.43434552,2.98510802,-7.49999977,-16.97294871,-4.9846335,10.78056217
17.004,-1.29004995,3.67252964,80.20854438,0.33523572,0.93524922,-0.64008381,-16.23070626,-1.44364847,3.35820125,18.76994692,0.32759737,2.34259255,11.085499,-7.49999977,26.44824297,-3.75211178,-16.03803531,2.88877476,0.05041863,-11.41536961,2.98016628,-7.49999977,-16.83983492,-4.97375182,10.78537524
17.008,-1.28610936,3.61929154,79.93099446,0.33500632,0.93459803,-0.64577246,-16.41056948,-1.63654558,3.38271527,18.89774381,0.32982785,1.92432669,11.30837819,-7.49999977,26.30562001,-3.76582708,-15.86665441,2.85641278,0.04985381,-10.96728871,2.80515608,-7.49999977,-16.70905173,-5.05950577,11.04114655
17.012,-1.25127032,3.54961614,79.74957629,0.33463662,0.93389927,-0.65152294,-16.63265386,-1.75606814,3.37775885,18.96717777,0.3310397,1.86626285,11.3289003,-7.49999977,26.22437076,-3.7883479,-15.77381253,2.91042741,0.05079654,-10.94807566,2.79943257,-7.49999977,-16.55312036,-5.04359791,11.05063802
17.016,-1.23326832,3.54537859,79.41563594,0.33440337,0.93331264,-0.65728346,-16.83824659,-1.97750005,3.41380898,19.12267971,0.33375372,1.35145484,11.69130758,-7.49999977,26.01118547,-3.82664739,-15.63490975,3.01255862,0.05257907,-10.36768706,2.55150339,-7.49999977,-16.47119818,-5.1277225,11.39708742
17.02,-1.23663042,3.50282819,79.184958,0.33410109,0.93267002,-0.66313633,-17.03301171,-2.16505977,3.43363135,19.26397501,0.33621979,1.07644641,11.82497316,-7.49999977,25.84254368,-3.81353506,-15.42871819,3.11748984,0.05441046,-10.11822666,2.49067863,-7.49999977,-16.33697371,-5.20097721,11.5284007
17.024,-1.20543787,3.42858938,78.98981689,0.33371059,0.93199196,-0.66912919,-17.24434718,-2.30233592,3.42532435,19.34551233,0.33764289,1.0028462,11.84041719,-7.49999977,25.68654444,-3.82359509,-15.31123294,3.21219779,0.05606343,-10.1000036,2.48918333,-7.49999977,-16.14003094,-5.17299176,11.53520732
